Louvain_cluster,Cluster_Label,Cluster_Index,Celltype,Stage
3120,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3121,S10-marginal zone,4,marginal zone,S10
3122,S10-marginal zone,4,marginal zone,S10
3123,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3124,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3125,S10-marginal zone,4,marginal zone,S10
3126,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
3127,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3128,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3129,S10-neuroectoderm,3,neuroectoderm,S10
3130,S10-neuroectoderm,3,neuroectoderm,S10
3131,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3132,S10-neuroectoderm,3,neuroectoderm,S10
3133,S10-neuroectoderm,3,neuroectoderm,S10
3134,S10-neuroectoderm,3,neuroectoderm,S10
3135,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3136,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3137,S10-neuroectoderm,3,neuroectoderm,S10
3138,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3139,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3140,S10-neuroectoderm,3,neuroectoderm,S10
3141,S10-neuroectoderm,3,neuroectoderm,S10
3142,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3143,S10-neuroectoderm,3,neuroectoderm,S10
3144,S10-neuroectoderm,3,neuroectoderm,S10
3145,S10-neuroectoderm,3,neuroectoderm,S10
3146,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3147,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3148,S10-neuroectoderm,3,neuroectoderm,S10
3149,S10-neuroectoderm,3,neuroectoderm,S10
3150,S10-neuroectoderm,3,neuroectoderm,S10
3151,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3152,S10-neuroectoderm,3,neuroectoderm,S10
3153,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3154,S10-neuroectoderm,3,neuroectoderm,S10
3155,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3156,S10-neuroectoderm,3,neuroectoderm,S10
3157,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3158,S10-marginal zone,4,marginal zone,S10
3159,S10-neuroectoderm,3,neuroectoderm,S10
3160,S10-neuroectoderm,3,neuroectoderm,S10
3161,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3162,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3163,S10-neuroectoderm,3,neuroectoderm,S10
3164,S10-neuroectoderm,3,neuroectoderm,S10
3165,S10-neuroectoderm,3,neuroectoderm,S10
3166,S10-marginal zone,4,marginal zone,S10
3167,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3168,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3169,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3170,S10-neuroectoderm,3,neuroectoderm,S10
3171,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3172,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3173,S10-neuroectoderm,3,neuroectoderm,S10
3174,S10-neuroectoderm,3,neuroectoderm,S10
3175,S10-neuroectoderm,3,neuroectoderm,S10
3176,S10-neuroectoderm,3,neuroectoderm,S10
3177,S10-neuroectoderm,3,neuroectoderm,S10
3178,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3179,S10-neuroectoderm,3,neuroectoderm,S10
3180,S10-neuroectoderm,3,neuroectoderm,S10
3181,S10-neuroectoderm,3,neuroectoderm,S10
3182,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3183,S10-neuroectoderm,3,neuroectoderm,S10
3184,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3185,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3186,S10-neuroectoderm,3,neuroectoderm,S10
3187,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3188,S10-neuroectoderm,3,neuroectoderm,S10
3189,S10-neuroectoderm,3,neuroectoderm,S10
3190,S10-neuroectoderm,3,neuroectoderm,S10
3191,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3192,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3193,S10-neuroectoderm,3,neuroectoderm,S10
3194,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3195,S10-neuroectoderm,3,neuroectoderm,S10
3196,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3197,S10-neuroectoderm,3,neuroectoderm,S10
3198,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3199,S10-neuroectoderm,3,neuroectoderm,S10
3200,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3201,S10-neuroectoderm,3,neuroectoderm,S10
3202,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3203,S10-neuroectoderm,3,neuroectoderm,S10
3204,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3205,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3206,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3207,S10-neuroectoderm,3,neuroectoderm,S10
3208,S10-neuroectoderm,3,neuroectoderm,S10
3209,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3210,S10-marginal zone,4,marginal zone,S10
3211,S10-neuroectoderm,3,neuroectoderm,S10
3212,S10-neuroectoderm,3,neuroectoderm,S10
3213,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3214,S10-marginal zone,4,marginal zone,S10
3215,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
3216,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3217,S10-neuroectoderm,3,neuroectoderm,S10
3218,S10-neuroectoderm,3,neuroectoderm,S10
3219,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3220,S10-neuroectoderm,3,neuroectoderm,S10
3221,S10-neuroectoderm,3,neuroectoderm,S10
3222,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3223,S10-neuroectoderm,3,neuroectoderm,S10
3224,S10-neuroectoderm,3,neuroectoderm,S10
3225,S10-neuroectoderm,3,neuroectoderm,S10
3226,S10-neuroectoderm,3,neuroectoderm,S10
3227,S10-marginal zone,4,marginal zone,S10
3228,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3229,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3230,S10-neuroectoderm,3,neuroectoderm,S10
3231,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3232,S10-neuroectoderm,3,neuroectoderm,S10
3233,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3234,S10-neuroectoderm,3,neuroectoderm,S10
3235,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3236,S10-neuroectoderm,3,neuroectoderm,S10
3237,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3238,S10-neuroectoderm,3,neuroectoderm,S10
3239,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3240,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3241,S10-neuroectoderm,3,neuroectoderm,S10
3242,S10-neuroectoderm,3,neuroectoderm,S10
3243,S10-neuroectoderm,3,neuroectoderm,S10
3244,S10-neuroectoderm,3,neuroectoderm,S10
3245,S10-neuroectoderm,3,neuroectoderm,S10
3246,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3247,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3248,S10-neuroectoderm,3,neuroectoderm,S10
3249,S10-neuroectoderm,3,neuroectoderm,S10
3250,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3251,S10-neuroectoderm,3,neuroectoderm,S10
3252,S10-neuroectoderm,3,neuroectoderm,S10
3253,S10-neuroectoderm,3,neuroectoderm,S10
3254,S10-neuroectoderm,3,neuroectoderm,S10
3255,S10-neuroectoderm,3,neuroectoderm,S10
3256,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3257,S10-neuroectoderm,3,neuroectoderm,S10
3258,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3259,S10-neuroectoderm,3,neuroectoderm,S10
3260,S10-neuroectoderm,3,neuroectoderm,S10
3261,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3262,S10-neuroectoderm,3,neuroectoderm,S10
3263,S10-neuroectoderm,3,neuroectoderm,S10
3264,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3265,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3266,S10-neuroectoderm,3,neuroectoderm,S10
3267,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3268,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3269,S10-neuroectoderm,3,neuroectoderm,S10
3270,S10-neuroectoderm,3,neuroectoderm,S10
3271,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3272,S10-neuroectoderm,3,neuroectoderm,S10
3273,S10-neuroectoderm,3,neuroectoderm,S10
3274,S10-neuroectoderm,3,neuroectoderm,S10
3275,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3276,S10-neuroectoderm,3,neuroectoderm,S10
3277,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3278,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3279,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3280,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3281,S10-marginal zone,4,marginal zone,S10
3282,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3283,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3284,S10-marginal zone,4,marginal zone,S10
3285,S10-neuroectoderm,3,neuroectoderm,S10
3286,S10-marginal zone,4,marginal zone,S10
3287,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3288,S10-neuroectoderm,3,neuroectoderm,S10
3289,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3290,S10-neuroectoderm,3,neuroectoderm,S10
3291,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3292,S10-neuroectoderm,3,neuroectoderm,S10
3293,S10-neuroectoderm,3,neuroectoderm,S10
3294,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3295,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3296,S10-neuroectoderm,3,neuroectoderm,S10
3297,S10-neuroectoderm,3,neuroectoderm,S10
3298,S10-neuroectoderm,3,neuroectoderm,S10
3299,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3300,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3301,S10-marginal zone,4,marginal zone,S10
3302,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3303,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3304,S10-neuroectoderm,3,neuroectoderm,S10
3305,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3306,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3307,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3308,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3309,S10-neuroectoderm,3,neuroectoderm,S10
3310,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3311,S10-neuroectoderm,3,neuroectoderm,S10
3312,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3313,S10-neuroectoderm,3,neuroectoderm,S10
3314,S10-neuroectoderm,3,neuroectoderm,S10
3315,S10-neuroectoderm,3,neuroectoderm,S10
3316,S10-neuroectoderm,3,neuroectoderm,S10
3317,S10-neuroectoderm,3,neuroectoderm,S10
3318,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3319,S10-neuroectoderm,3,neuroectoderm,S10
3320,S10-neuroectoderm,3,neuroectoderm,S10
3321,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3322,S10-neuroectoderm,3,neuroectoderm,S10
3323,S10-neuroectoderm,3,neuroectoderm,S10
3324,S10-neuroectoderm,3,neuroectoderm,S10
3325,S10-neuroectoderm,3,neuroectoderm,S10
3326,S10-marginal zone,4,marginal zone,S10
3327,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3328,S10-neuroectoderm,3,neuroectoderm,S10
3329,S10-neuroectoderm,3,neuroectoderm,S10
3330,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3331,S10-marginal zone,4,marginal zone,S10
3332,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3333,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3334,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3335,S10-neuroectoderm,3,neuroectoderm,S10
3336,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3337,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3338,S10-neuroectoderm,3,neuroectoderm,S10
3339,S10-neuroectoderm,3,neuroectoderm,S10
3340,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3341,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3342,S10-neuroectoderm,3,neuroectoderm,S10
3343,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3344,S10-neuroectoderm,3,neuroectoderm,S10
3345,S10-neuroectoderm,3,neuroectoderm,S10
3346,S10-neuroectoderm,3,neuroectoderm,S10
3347,S10-neuroectoderm,3,neuroectoderm,S10
3348,S10-marginal zone,4,marginal zone,S10
3349,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3350,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3351,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3352,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3353,S10-marginal zone,4,marginal zone,S10
3354,S10-neuroectoderm,3,neuroectoderm,S10
3355,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3356,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3357,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3358,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3359,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3360,S10-neuroectoderm,3,neuroectoderm,S10
3361,S10-neuroectoderm,3,neuroectoderm,S10
3362,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3363,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3364,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3365,S10-neuroectoderm,3,neuroectoderm,S10
3366,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3367,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3368,S10-neuroectoderm,3,neuroectoderm,S10
3369,S10-neuroectoderm,3,neuroectoderm,S10
3370,S10-neuroectoderm,3,neuroectoderm,S10
3371,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3372,S10-neuroectoderm,3,neuroectoderm,S10
3373,S10-neuroectoderm,3,neuroectoderm,S10
3374,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3375,S10-neuroectoderm,3,neuroectoderm,S10
3376,S10-neuroectoderm,3,neuroectoderm,S10
3377,S10-neuroectoderm,3,neuroectoderm,S10
3378,S10-neuroectoderm,3,neuroectoderm,S10
3379,S10-neuroectoderm,3,neuroectoderm,S10
3380,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3381,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3382,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
3383,S10-neuroectoderm,3,neuroectoderm,S10
3384,S10-neuroectoderm,3,neuroectoderm,S10
3385,S10-marginal zone,4,marginal zone,S10
3386,S10-marginal zone,4,marginal zone,S10
3387,S10-marginal zone,4,marginal zone,S10
3388,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3389,S10-marginal zone,4,marginal zone,S10
3390,S10-neuroectoderm,3,neuroectoderm,S10
3391,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3392,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3393,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3394,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3395,S10-marginal zone,4,marginal zone,S10
3396,S10-neuroectoderm,3,neuroectoderm,S10
3397,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3398,S10-marginal zone,4,marginal zone,S10
3399,S10-neuroectoderm,3,neuroectoderm,S10
3400,S10-neuroectoderm,3,neuroectoderm,S10
3401,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3402,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3403,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3404,S10-neuroectoderm,3,neuroectoderm,S10
3405,S10-neuroectoderm,3,neuroectoderm,S10
3406,S10-neuroectoderm,3,neuroectoderm,S10
3407,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3408,S10-neuroectoderm,3,neuroectoderm,S10
3409,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3410,S10-neuroectoderm,3,neuroectoderm,S10
3411,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3412,S10-neuroectoderm,3,neuroectoderm,S10
3413,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3414,S10-neuroectoderm,3,neuroectoderm,S10
3415,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3416,S10-neuroectoderm,3,neuroectoderm,S10
3417,S10-marginal zone,4,marginal zone,S10
3418,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3419,S10-neuroectoderm,3,neuroectoderm,S10
3420,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3421,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3422,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3423,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
3424,S10-neuroectoderm,3,neuroectoderm,S10
3425,S10-neuroectoderm,3,neuroectoderm,S10
3426,S10-marginal zone,4,marginal zone,S10
3427,S10-neuroectoderm,3,neuroectoderm,S10
3428,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3429,S10-neuroectoderm,3,neuroectoderm,S10
3430,S10-marginal zone,4,marginal zone,S10
3431,S10-neuroectoderm,3,neuroectoderm,S10
3432,S10-neuroectoderm,3,neuroectoderm,S10
3433,S10-neuroectoderm,3,neuroectoderm,S10
3434,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3435,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3436,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3437,S10-neuroectoderm,3,neuroectoderm,S10
3438,S10-marginal zone,4,marginal zone,S10
3439,S10-neuroectoderm,3,neuroectoderm,S10
3440,S10-neuroectoderm,3,neuroectoderm,S10
3441,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3442,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3443,S10-neuroectoderm,3,neuroectoderm,S10
3444,S10-neuroectoderm,3,neuroectoderm,S10
3445,S10-neuroectoderm,3,neuroectoderm,S10
3446,S10-marginal zone,4,marginal zone,S10
3447,S10-neuroectoderm,3,neuroectoderm,S10
3448,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3449,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3450,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3451,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3452,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3453,S10-neuroectoderm,3,neuroectoderm,S10
3454,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3455,S10-neuroectoderm,3,neuroectoderm,S10
3456,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3457,S10-neuroectoderm,3,neuroectoderm,S10
3458,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3459,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3460,S10-neuroectoderm,3,neuroectoderm,S10
3461,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3462,S10-marginal zone,4,marginal zone,S10
3463,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3464,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3465,S10-neuroectoderm,3,neuroectoderm,S10
3466,S10-marginal zone,4,marginal zone,S10
3467,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3468,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3469,S10-neuroectoderm,3,neuroectoderm,S10
3470,S10-neuroectoderm,3,neuroectoderm,S10
3471,S10-neuroectoderm,3,neuroectoderm,S10
3472,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3473,S10-Spemann organizer (mesoderm),2,Spemann organizer (mesoderm),S10
3474,S10-neuroectoderm,3,neuroectoderm,S10
3475,S10-neuroectoderm,3,neuroectoderm,S10
3476,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3477,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3478,S10-neuroectoderm,3,neuroectoderm,S10
3479,S10-neuroectoderm,3,neuroectoderm,S10
3480,S10-neuroectoderm,3,neuroectoderm,S10
3481,S10-neuroectoderm,3,neuroectoderm,S10
3482,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3483,S10-marginal zone,4,marginal zone,S10
3484,S10-Spemann organizer (endoderm),5,Spemann organizer (endoderm),S10
3485,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3486,S10-neuroectoderm,3,neuroectoderm,S10
3487,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3488,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3489,S10-neuroectoderm,3,neuroectoderm,S10
3490,S10-neuroectoderm,3,neuroectoderm,S10
3491,S10-neuroectoderm,3,neuroectoderm,S10
3492,S10-neuroectoderm,3,neuroectoderm,S10
3493,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3494,S10-neuroectoderm,3,neuroectoderm,S10
3495,S10-neuroectoderm,3,neuroectoderm,S10
3496,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3497,S10-neuroectoderm,3,neuroectoderm,S10
3498,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3499,S10-marginal zone,4,marginal zone,S10
3500,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3501,S10-marginal zone,4,marginal zone,S10
3502,S10-marginal zone,4,marginal zone,S10
3503,S10-neuroectoderm,3,neuroectoderm,S10
3504,S10-neuroectoderm,3,neuroectoderm,S10
3505,S10-neuroectoderm,3,neuroectoderm,S10
3506,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3507,S10-neuroectoderm,3,neuroectoderm,S10
3508,S10-neuroectoderm,3,neuroectoderm,S10
3509,S10-neuroectoderm,3,neuroectoderm,S10
3510,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3511,S10-neuroectoderm,3,neuroectoderm,S10
3512,S10-neuroectoderm,3,neuroectoderm,S10
3513,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3514,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3515,S10-neuroectoderm,3,neuroectoderm,S10
3516,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3517,S10-neuroectoderm,3,neuroectoderm,S10
3518,S10-marginal zone,4,marginal zone,S10
3519,S10-non-neural ectoderm,1,non-neural ectoderm,S10
3520,S10-marginal zone,4,marginal zone,S10
3521,S10-neuroectoderm,3,neuroectoderm,S10
3522,S10-neuroectoderm,3,neuroectoderm,S10
3523,S10-neuroectoderm,3,neuroectoderm,S10
3524,S10-marginal zone,4,marginal zone,S10
3525,S10-neuroectoderm,3,neuroectoderm,S10
3526,S10-neuroectoderm,3,neuroectoderm,S10
3527,S10-neuroectoderm,3,neuroectoderm,S10
3528,S10-marginal zone,4,marginal zone,S10
3529,S10-neuroectoderm,3,neuroectoderm,S10
3530,S10-neuroectoderm,3,neuroectoderm,S10
